sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
Weltberühmte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zuwiderhandeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Monumentale	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euphorischerem	0.5505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kentern	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Präzision	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Geilerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unaufmerksamkeit	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geileren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beeinträchtigest	-0.4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geileres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geilerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
überleben	0.004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kunst	0	1	0	0	1	0	0	1	1	1	0	1.823529412	2.444444444	0	0	0	0	0	0
Dreistest	-0.4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Konsultier	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vollkomm	0.0945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabiatem	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabiaten	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rebellischere	-0.1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedürfnislos	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Repression	0	0	1	0	0	0	1	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Leichtsinnsfehlers	-0.0371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geiferte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Rabiater	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabiates	-0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
frisieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Toppet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Versessen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
schlechtmachen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Stiess	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Entsetzt	0	0	1	0	0	0	1	0	0	0	0	-1.8	3.555555556	0.0	1.0	0.0	0	1	0
leichtfüssig	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Pessimismus	-0.4715	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Schlüssigstem	0.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Primzahl	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gefallens	0.3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vag	-0.3406	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verhandlungsfähig	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Ausfallsicherheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zügel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bürgerlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sorgenfreier	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streberhaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sorgenfreien	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorgenfreiem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Überhöhte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mutterseelenallein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Doppeldeutigkeit	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Langweiltet	-0.0512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prickeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
störrisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Komplize	0	0	0	0	0	0	0	0	0	0	0	-1.1	3.444444444	0	0	0	0	0	0
Vergrösserte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phänomenaler	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brachialgewalt	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
überreden	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ungeschminkterem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fruchtbarere	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Härter	-0.1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Einschrumpften	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Düsternisen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phänomenalen	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phänomenalem	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Akkurateste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teuerungsraten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeliebterem	-0.4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeliebteren	-0.4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutenderes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutenderer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutenderen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutenderem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeliebterer	-0.4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungeliebteres	-0.4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abzug	0	0	0	1	0	0	0	0	0	0	0	-0.5	2.9375	0	0	0	0	1	0
Vielseitigste	0.0957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Versunkenheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unpassendstes	-0.3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abriegelung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ausdauerte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Täuschst	-0.6192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herrschaftlicher	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morbider	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morbides	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brach	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Morbiden	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hauptsächlichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
einschmeicheln	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Herrschaftlichem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
retourkutschen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Miesmacherei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tragfähigstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geisteskranksten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luder	0	0	0	0	0	0	0	0	0	0	0	-1.1	3.75	0	0	0	0	0	0
Anhaften	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Skandalösester	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrufen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Beschlagnahmen	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
geflissentlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Geisteskrankster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unpassendes	-0.3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unpassender	-0.3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freiwillig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
Vorbildlichere	0.3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unpassendem	-0.3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unpassenden	-0.3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Getreue	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
malerischen	0.0753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skandalösestem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skandalösesten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reuen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Kritischeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kritischerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehörige	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kritischeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kritischerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pizzeria	0	0	0	0	0	0	0	0	0	0	0	1.4	2.5	0	0	0	0	0	0
Ausrenken	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
kratzbeständig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
händelsüchtig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
immerwährend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gürtelrose	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
haarigst	-0.0351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kollabiere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lahmlegung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Verworrenem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verworrenen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geräuschvoll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ausmergeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Truppenreduzierung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Herabsetztest	-0.3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kollabiert	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annullieret	-0.3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abgedroschnerer	-0.1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eindeutigst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehässigstem	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehässigsten	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebendigem	0.0947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puppige	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebendigen	0.0947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gefährliches	-0.6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gefährlicher	-0.6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beschämte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Machtspiel	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Drahtbruch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gefährlichem	-0.6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
berichten	0	0	0	0	0	0	0	0	0	0	0	0.558823529	2.047619048	0	0	0	0	0	0
Lebendiges	0.0947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebendiger	0.0947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kollapse	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehässigster	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehässigstes	-0.1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kichern	0	1	0	0	0	0	0	1	0	0	0	0.7	2.962962963	1.0	0.0	0.0	0	0	0
Titel	0	1	0	0	0	0	0	0	0	0	1	0.65	1.894736842	0	0	0	0	0	0
Treuem	0.3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ausserplanmässig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
quicklebendig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Treues	0.3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treuer	0.3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
angsterregend	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Kaputtest	-0.1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutungslosigkeit	-0.0048	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ausgepumpt	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Approbiert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Begehrlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ausschiessen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Lungenerkrankung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Entschlüsseltet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vernichtetet	-0.4902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barmherzige	0.0744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rechtsempfinden	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
erforderlich	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Weitläufigerer	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitläufigeres	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kiesig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Weitläufigeren	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitläufigerem	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Belästigten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entschlüsselten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Antithese	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Farbenblindheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
geregelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ungleichheit	-0.0048	0	1	1	0	1	0	0	1	0	0	0	0	0.0	0.7	0.0	0	1	0
vorhersagen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zahnweh	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Peinlichste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unschätzbarste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
machtlos	-0.3351	0	0	0	0	0	0	0	0	0	0	-2.0	3.0	0.0	1.0	0.0	0	1	0
Grossartigen	0.4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blutigstes	-0.0491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arbeitslosigkeit	-0.3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Auszeichneten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grossartiger	0.4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grossartiges	0.4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beleb	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bestürzteste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beleg	0	0	0	0	0	0	0	0	0	0	0	-0.3	1.944444444	0	0	0	0	0	0
Profanes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fortsetzen	0	1	0	0	1	0	0	0	0	0	1	0.852941176	2.333333333	0	0	0	0	0	0
Einseitiges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Einseitiger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bedarfsgerechteste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rachsucht	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Seerose	0	0	0	0	0	0	0	0	0	0	0	1.6	1.333333333	0	0	0	0	0	0
Abmachet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stagnationen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Legislative	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Fadenscheinigeren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unaufhörlichem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
preisgegeben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Teddy	0	0	0	0	0	0	0	0	0	0	0	1.77	1.86	0	0	0	0	0	0
Sabotier	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausschreitung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Ungeteiltstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Komplettere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hochkarätigste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unaufhörlicher	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unaufhörliches	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glasklaren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strafbarem	-0.3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hemdenmatz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
genügsam	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Kiosk	0	0	0	0	0	0	0	0	0	0	0	0.8	2.047619048	0	0	0	0	0	0
Rechtsruck	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Ersticket	-0.3291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irrtum	0	0	0	0	0	0	0	0	0	0	0	-1.058823529	3.222222222	0	0	0	0	0	0
Hoffnungsfrohem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoffnungsfrohen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synkopiert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Fadenscheinigerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rücksichtsloseste	-0.4754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tatort	0	0	0	0	0	0	0	0	0	0	0	-1.0	3.428571429	0	0	0	0	0	0
Höllen	-0.5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoffnungsfrohes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoffnungsfroher	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barsch	0	0	0	0	0	0	0	0	0	0	0	-1.3	2.947368421	0.0	1.0	0.0	0	1	0
Feigeere	-0.4649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desorganisation	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Hellster	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unrealisierbarkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Beendtet	-0.0603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Privileg	0.004	0	0	0	0	0	0	0	0	0	0	1.1	3.0	0.7	0.0	0.0	0	0	0
Musikbegeistert	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Ausradiertet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anfällig	-0.1884	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
heiligst	0.0727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungestraftheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Phantasievoll	0.3064	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Canceln	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Profillos	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Gerechtfertigtste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wachtmeister	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Dreisterem	-0.4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrückungen	-0.0435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dreisteren	-0.4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
obsolet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Häme	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
naturgemäss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Geschubst	-0.1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kettrichtung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unfeine	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geschickterweise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Heulton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dreisteres	-0.4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dreisterer	-0.4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Energieloser	-0.3037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hundsfott	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Augendienerei	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
utopisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Weitgehendste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hype	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bombenattentat	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Abstossendst	-0.5859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gebrummt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Fruchtbarstem	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fruchtbarsten	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dynamischerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bemerkenswerte	0.4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fabelhaftest	0.1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dynamischerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fruchtbarster	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fruchtbarstes	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enthauptte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
würdevollst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
