sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
verweigern	0	0	1	1	0	0	0	0	0	0	0	-0.911764706	3.0	0	1.0	0	0	0	0
Gewitter	0	0	0	0	0	0	0	0	0	0	0	0.6	3.631578947	0	0	0	0	1	0
überproportional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
erfolgreicherer	0.2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blutrünstig	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1.0	0	0	1	0
kurzweilig	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
Waffenreduktion	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
eindrucksvollsten	0.3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eindrucksvollstem	0.3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zerfahren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hysterisch	-0.0465	0	1	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	1	0
Wehwehchen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
geweint	-0.1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nervigem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nervigen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nerviger	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nerviges	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bezichtigung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kunstkritikerin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sprengtest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vergnügen	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
unstetige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rückerstattung	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
getoppt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leberentzündung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Machtgier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Bissen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verflechtung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Prüfung	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Nahostkonflikt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Uninteressiertheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
stellen	0	0	0	0	0	0	0	0	0	0	0	-0.264705882	1.857142857	0	0	0	0	0	0
Fraktur	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tröstetest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unverhältnismäßigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wohnlich	0.0885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
segeln	0	0	0	0	0	0	0	0	0	0	0	1.4	1.833333333	0	0	0	0	0	0
Mahlen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hoffnungsloseste	-0.3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schmerzerfüllte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausigstem	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
weint	-0.1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausigsten	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausigstes	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausigster	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unheilbarkeit	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
weine	-0.1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klügelte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Burgverlies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Erzeuger	0	0	0	0	0	0	0	0	0	0	0	0.8	3.052631579	0	0	0	0	0	0
gottgegeben	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hering	0	0	0	0	0	0	0	0	0	0	0	-0.05	2.157894737	0	0	0	0	0	0
bedarfsgerechtere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erfolgreicheren	0.2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
singen	0	1	0	0	1	0	0	1	1	0	1	1.575757576	3.526315789	0	0	0	0	0	0
bekümmertes	-0.4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bekümmerter	-0.4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fragwürdige	-0.4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schamlose	-0.3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schweinestall	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
unverantwortlichere	-0.4889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verschwitzen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Markt	0	0	0	0	0	0	0	0	0	0	0	0.8	2.380952381	0	0	0	0	0	0
Überforderung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
emulieren	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
versklavest	-0.3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bekümmerten	-0.4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bekümmertem	-0.4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gelingen	0	0	0	0	0	0	0	0	0	0	0	1.676470588	2.578947368	1.0	0	0	1	0	0
logischsten	0.0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
logischstem	0.0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egotismus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
reichlicherem	0.3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Animus	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Geste	0	0	0	0	0	0	0	0	0	0	0	1.05	2.111111111	0	0	0	0	0	0
logischster	0.0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kostenintensivste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beschneiden	-0.3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Berufsbildung	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
begehrte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
glorreiche	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lenkwaffenzerstörer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gleichstell	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gefeiertere	0.3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bevorzugt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
belehrend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
abhängigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
turbulenteren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
turbulenterem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
launischerem	-0.0409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schadeeren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schadeerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrationaleres	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrationalerer	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
angriffslustig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
irrationaleren	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrationalerem	-0.3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schadeerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schadeeres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervenentzündung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
turbulenterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
turbulenteres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrsinnigste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
diskreditieret	-0.323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verarmte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bissigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
diskreditieren	-0.323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
genötigt	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geheul	0	0	0	0	0	0	0	0	0	0	0	-1.6	3.7	0	0	0	0	0	0
bombiges	0.0837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entfremdeten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Mittelmäßigkeit	-0.0048	0	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0
Rückstände	-0.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entfremdetet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bombigen	0.0837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bombigem	0.0837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
auffallend	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tasse	0	0	0	0	0	0	0	0	0	0	0	0.73	1.82	0	0	0	0	0	0
Ausflug	0	0	0	0	0	0	0	0	0	0	0	1.5	2.6875	0	0	0	0	0	0
fähigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fähigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robustheit	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Beifallsrufen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
geht	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
unwahrsten	-0.3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fähigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Überschuß	-0.1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
fähigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unwahrstem	-0.3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bringschuld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
erfüllet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zurückfallen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
brüderlicheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brüderlicherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elenden	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendem	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Generalität	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Leidwesen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
elender	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendes	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brüderlicherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
korruptere	-0.4615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brüderlicheren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erfüllen	0.004	1	0	0	0	0	0	1	0	0	0	1.411764706	2.947368421	0	0	0	1	0	0
ausgewogene	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abmachtet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gutgehend	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krake	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
unterstreichen	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unregelmäßige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gewitzt	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
Auspuff	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
intuitiv	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gedicht	0	0	0	0	0	0	0	0	0	0	0	0.7	2.947368421	0	0	0	0	0	0
unersetzlicherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unersetzlicheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unersetzlicherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unersetzlicheren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arbeitswillig	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
planmäßigste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schaurige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entzückenderer	0.0844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lohnendes	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
versessen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gutgehendstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
einfallsreiche	0.2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verstandes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angst machen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
ausbauest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gutgehendster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
distanzierteste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedürfnis	0	0	0	0	0	0	0	0	0	0	0	0.382352941	3.476190476	0.7	0	0	0	1	0
Kloster	0	1	0	0	0	0	0	0	0	0	1	0.058823529	1.833333333	0	0	0	0	0	0
umsorgst	0.0863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
entzückenderem	0.0844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auszahlung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fadenscheinigstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fadenscheinigster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aids-Infizierte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
transparenteres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transparenterer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pikee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
stilvollst	0.3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transparenteren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transparenterem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
funkelte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Stumpfheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
fadenscheinigstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fadenscheinigsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anstrengte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rutschet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trinken	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rutschen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
krummst	-0.0426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
akzeptieren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
bewunder	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prostituierte	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
perfekteren	0.7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tatmehrheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
perfekterem	0.7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umsichtigem	0.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klassischster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umsichtigen	0.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klassischstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Versteck	0	0	0	0	0	0	0	0	0	0	0	-0.2	3.125	0	0	0	0	1	0
stelzen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
detailliertere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umsichtiges	0.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umsichtiger	0.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perfekterer	0.7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perfekteres	0.7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dichterisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
erleucht	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nützlichere	0.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sehnsüchtig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
anhängen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Männerhaß	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Schocke	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wiederkehrtet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schockn	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grundgestein	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
wiederkehrten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schocks	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gesundheitsförderlich	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
verschwitzt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
überschäumtest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unverkrampftest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schließen	-0.211	0	0	0	0	0	0	0	0	0	0	-0.617647059	2.333333333	0	0	0	1	0	0
Ungewissheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
Elfer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
genehmerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genehmeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krächen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glasklarere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brustkrebs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
dediziert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
abheilen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hirse	0	0	0	0	0	0	0	0	0	0	0	0.4	1.611111111	0	0	0	0	0	0
Selbstverständlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Weide	0	0	0	0	0	0	0	0	0	0	0	1.25	1.555555556	0	0	0	0	0	0
schlappere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mondänste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umständlichem	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umständlichen	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umfangreiche	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konsequentesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konsequentestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konsequentestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konsequentester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nicht kaufen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hap	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
exponierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umständliches	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umständlicher	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohnmachtsanfälle	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Schuß	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
wohligere	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorteilhafte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ahnend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
erbärmlichere	-0.4796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängtstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängtster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anmaßtest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
allererstestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
allererstester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heiserkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
gönnet	0.3387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
allererstestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orgie	0	0	0	0	0	0	0	0	0	0	0	0.3	4.222222222	0	0	0	0	1	0
allererstesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
überordnen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
reduzieren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängtsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängtstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
düstrer	-0.0187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ertragreichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pflichtwidrigsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pflichtwidrigstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ertragreichem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pflichtwidrigstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ertragreiches	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unergiebig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
abwimmeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
beneiden	0	0	0	0	0	0	0	0	0	0	0	-1.2	3.263157895	0	1.0	0	0	1	0
planmäßigster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
planmäßigstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unparteiische	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
majestätischeres	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
majestätischerer	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kein Lösung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Geruhsamkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
