sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
phlogistisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
strafbarste	-0.3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schlechtgelaunt	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
unbestreitbarstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbestreitbarster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Freihalten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
einlullen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
miesmachen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
strahltet	0.2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schockst	-0.0396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbestreitbarsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dienstzeugnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mobilisiertet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gammeltet	-0.0411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gehässig	-0.1821	0	1	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
defizitärerer	-0.4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
streiten	-0.6632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vergnügst	0.1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Getümmel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
verhasstester	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
situiert	0	0	0	0	0	0	0	0	0	0	0	-0.1	1.944444444	0	0	0	0	0	0
gehandicaptere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dämonisch	0	0	1	1	0	1	1	0	1	0	0	0	0	0.0	1.0	0.0	0	1	0
verarschen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
ramponieret	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sorgsam	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
umfallen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Bändigung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
disputieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Wissenschaftler	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ramponieren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Widerruf	-0.0048	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Injurie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
fraternisieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
harmlos	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verhandlungsspielraum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
unvermeidlichster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unvermeidlichstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genervt	-0.0237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einbruch	-0.3498	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
unwiderstehlichst	0.1874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mangelhafteren	-0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mangelhafterem	-0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mangelhafteres	-0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mangelhafterer	-0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fall	0	0	1	0	0	0	1	0	1	0	0	-1.090909091	2.833333333	0	0	0	0	1	0
luxuriösestes	0.0835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unvermeidlichsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorhersehbar	-0.3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unvermeidlichstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
berauschendsten	0.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erwünschterer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entgleisung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
großzügig	0.2077	1	0	0	0	0	0	1	0	0	1	0	0	0.7	0.0	0.0	1	0	0
vorläufig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kohäsion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
maßhalten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
epochalen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
epochalem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hypersensiblisieren	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Euthanasie	0	0	1	0	0	0	1	0	1	0	0	0	0	0.0	0.7	0.0	0	0	0
epochaler	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
epochales	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brüsk	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
intolerantem	-0.3215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zeitverschwendungen	-0.3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nachmittag	0	0	0	0	0	0	0	0	0	0	0	1.235294118	2.210526316	0	0	0	0	0	0
aufbauend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Realität	0	0	0	0	0	0	0	0	0	0	0	0.323529412	2.833333333	0	0	0	0	0	0
Stil	0.3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
physisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Rechtswidrigkeit	-0.0499	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
verhasstestem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
konfrontieret	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erleuchtetest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anstandsgefühl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Panther	0	0	0	0	0	0	0	0	0	0	0	1.4	3.222222222	0	0	0	0	0	0
Dankempfindung	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
konfrontieren	-0.0048	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hospiz	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tricksen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	1	0	0
müssen	0	0	0	0	0	0	0	0	0	0	0	-1.382352941	2.80952381	0	0	0	0	1	0
ausfallend	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
unbewiesensten	-0.3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbewiesenstem	-0.3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dezimiertet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hinausgehendem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gehirnschlag	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
unbewiesenstes	-0.3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemüse	0	0	0	0	0	0	0	0	0	0	0	1.32	1.82	0	0	0	0	0	0
traumhaftere	0.5665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kacken	-0.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Organisationstalent	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
verärgertet	-0.1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hinausgehender	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verlachen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
überzeugtest	0.2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trottte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erwünschterem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hungertet	-0.0565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Theke	0	0	0	0	0	0	0	0	0	0	0	0.95	2.523809524	0	0	0	0	0	0
unverdient	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Beerdigung	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
verblüffender	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gentleman	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Henne	0	0	0	0	0	0	0	0	0	0	0	0.25	2.058823529	0	0	0	0	0	0
artikulieren	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
untauglichste	-0.5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Werwolf	0	0	0	0	0	0	0	0	0	0	0	-1.7	3.777777778	0	0	0	0	0	0
erbittertst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erschlaffend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Schulschwänzer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glanzstück	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bescheißen	-0.2947	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
gutunterrichtet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
rückständigstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rückständigster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tag	0	0	0	0	0	0	0	0	0	0	0	0.970588235	2.095238095	0	0	0	0	0	0
feindseligst	-0.4579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ungeschickteren	-0.6087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
byzantinisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
lohnendstes	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lohnendster	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
behämmerter	-0.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
behämmertes	-0.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lockrerer	0.2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lockreres	0.2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bedeutendst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lockreren	0.2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lockrerem	0.2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
behämmertem	-0.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
behämmerten	-0.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lohnendstem	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ungezwungenste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ehrgeizigst	0.2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brot	0	0	0	0	0	0	0	0	0	0	0	0.91	1.95	0	0	0	0	0	0
Belehrung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Mönch	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Lebensende	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
überdimensionieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
irree	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unglaubwürdigere	-0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unliebsamstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vorbild	0	0	0	0	0	0	0	0	0	0	0	1.1	2.777777778	0	0	0	0	0	0
unliebsamsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Handel	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
rosigst	0.0755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minderwertigkeitskomplex	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
bescheinigen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
unliebsamstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unliebsamster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betrügerin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
funktionieret	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Empfängnisverhütung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
sprengest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
funktionieren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fiteste	0.3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tante	0	1	0	0	0	0	0	0	0	0	1	0.8	1.894736842	0	0	0	0	0	0
durchführen	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
anturnen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
befangenere	-0.3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treibhaus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kontingent	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dunkelst	-0.0214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mückenstich	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Ebenmaß	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zufriedenheit	0.2207	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
stottertet	-0.0435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Regeneration	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
mordetet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
antiquiertere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vergebung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
beständig	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ungehalten	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Selbstlöschung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
geistreich	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
expressiv	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Durst	0	0	0	0	1	0	0	0	1	1	0	-1.1	3.45	0	0	0	0	1	0
schmerzvoll	-0.0428	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
schimmernd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
happig	-0.0256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schuldnerinnen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qualitativ	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
missdeuten	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
rückständigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abnützung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Wochenende	0	0	0	0	0	0	0	0	0	0	0	2.382352941	3.684210526	0	0	0	0	0	0
riskantestes	-0.0482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riskantester	-0.0482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hartnäckigerweise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
unbedingtst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
geruhen|ruhen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
wertschätzest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protestier	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frühlingsgefühl	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
riskantestem	-0.0482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verschulden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Schwamm	0	0	1	0	0	0	0	0	0	0	0	0.14	1.95	0	0	0	0	0	0
Unhold	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ominösen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verschmutzung	-0.3392	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
schärfst	0.2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ehrfürchtigst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klagebeantwortung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vertrauenskrise	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
disziplinloseste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Passagier	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kokain	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
krasseres	-0.1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
instabilst	-0.3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erfolg	0.3446	1	0	0	1	0	0	1	0	0	0	2.1	3.315789474	1.0	0.0	0.0	1	0	0
bewenden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Empathie	0.004	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	1	0
Verlobung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
krasserem	-0.1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
welktet	-0.0531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verlustbringend	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
unverwundbarste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
untreust	-0.3222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abend	0	0	0	0	0	0	0	0	0	0	0	1.65	1.833333333	0	0	0	0	0	0
adäquat	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
ummanteln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Travestie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
phänomenaleres	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bereicher	0.0718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stilllegst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phänomenalerem	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phänomenaleren	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maxime	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
siegessicher	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
unverblümt	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
adlig	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
wohlwollenderen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beruhiget	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wohlwollenderem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
goldeneren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
goldenerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
winkeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
beruhigen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
goldenerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schwangerschaft	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
imposant	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Getränk	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorbildlichere	0.3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schere	0	0	0	0	0	0	0	0	0	0	0	0.0	2.5	0	0	0	0	0	0
Mama	0	0	1	0	0	0	1	0	0	0	0	2.3	2.388888889	0	0	0	0	0	0
vermessen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
feschest	0.0806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrängnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
fähig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
unlogischsten	-0.4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unlogischstem	-0.4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hemmend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ampulle	0	0	0	0	0	0	0	0	0	0	0	-0.73	3.14	0	0	0	0	0	0
unlogischstes	-0.4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unlogischster	-0.4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
überragend	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Hinfälligkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Ausmittigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Redundanz	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
verzückteren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verzückterem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Konspiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Antifaschist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Territorialverteidigung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
verkehrswidrigsten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verkehrswidrigstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verkehrswidrigster	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verkehrswidrigstes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Köter	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ranken	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
verzückteres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verzückterer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Falschangabe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Handverletzung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Einschränkung	-0.2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rückgraten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rückgrates	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haltekraft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gedrängtste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Menschenwürde	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Schmuggelware	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
manipulieren	-0.0048	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ordnungswidrigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Absender	0	0	0	0	0	0	0	0	0	0	0	0.0	2.117647059	0	0	0	0	0	0
nütztet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seichtestem	-0.1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kraftvoll	0.2214	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
